key,file_path,snr_vad,unique_words,silence_percentage,Transcript,ElevenLabs,WER,CER
d9bfdad9-c101-4d4b-9751-1a17802f5012,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/d9bfdad9-c101-4d4b-9751-1a17802f5012.flac,17.98345757,67,8.8,"ধরে, ঠিক আছে, পাঁচটা বন্ধু মিলা। এই ছোট ছোট চাকু আছিল, ওগুলা দিয়ে তাকে অনেক মারলাম। রাস্তায় ওপেন, রাস্তার ভিতরে কেউ ভয়ে আসে না। আবিনাকে মুখোশ ব্যান্ডা নিছি, আবিনাকে ওরে মারলাম। পরে ওরে মারলাম। ওখান থেকে মারানোর পরে আমার ব্যাকমুখ নিয়্যা জামা কাপড় নিয়্যা স্যাররে বললাম, আমি এখানে থাকবো না। আমি এখান থেকে চইলা গেলাম। কেন? আমি কি থাকবো না? স্টুডিও ছেড়ে দিলেন। হ্যাঁ, ওখান থেকে ডাইরেক্ট আমার এরিয়া পঞ্চবুড়ি চাঁদ নেওয়া। ওই জায়গাতে আমার ছোটবেলার কিছু কিছু বন্ধু আছে, যখন আওয়া যাওয়া করতাম, বন্ধু হইছে ওখানে।","ভিতরে। ঠিকাছে পাঁচটা বন্ধু মিলে এই... ছোট ছোট চাকু আছিল। ওগুলো দিয়ে তাকে অনেক মারলাম। রাস্তার, ওপেন রাস্তার ভিতরে। কেউ বয়ে আসে না। আমি না কেউ। আমি ওরা মুখোশ বেঁধে নিছি। আমি না কেউ। ওরা মারল। ওরা মারলাম। ওখান থেকে মারাণো হলে পরে আমার ব্যাগ নিয়ে জামাকাপড় নিয়ে স্যারের বললাম আমি এখানে থাকব না। আমি এখান থেকে চলে গেলাম। কেন আমি থাকব না? এই স্টুডিও ছেড়ে দিলেন? হ্যাঁ। ওখান থেকে ডायरেক্ট আমার এরিয়া পঞ্চগড়ি চাঁন্দনী অজিম। ওই জায়গাটা আমার ছোটবেলার কিছু হইশে বন্ধু আছে। যখন আওয়াজ করতাম বন্ধু হইসে। ওখানকার।",0.6436781609,0.267578125
3ec37cfa-242a-474a-be2c-79a439c7ae02,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/3ec37cfa-242a-474a-be2c-79a439c7ae02.flac,30.76065254,60,13.4,"যে বিয়ে দিব, আমাকে একদিন ডাক দিয়া বলে, সালাম, তুই রই। আমাকে কেমন লাগে? আমি যে রই, মনে তো ভালোই লাগে। কেমন লাগে, বাবা? তো তোর কাছে বিয়ে দিতে চাই। বিয়ে করবি? আমি দিলে তো করমুই। এখনকার মানে, ওখানে এই যে দিলে করমু। লগলা আমাকে <৳100> টাকা দিলো। আমি <৳100> দিয়ে কি করবো? কয় প্যান্ট কিনবি, জুতা কিনবি, শার্ট কিনবি। হুম, আমি আচ্ছা। তো কিনা পরেও আরো মনে হয় যে <15-20> টাকা বাইচা গেছিল। <৳100> দিয়ে জুতা, প্যান্ট, শার্ট কিনার পরে। হুম, <৳100> দিয়ে।","সে বিয়ে দিব। আমাকে ডাক দিন। আমি গিয়েছিলাম। তুই রহিমা কেমন লাগে? আমি বললাম ওই মেয়েটা তো ভালোই লাগে। কেমন লাগবে বাবা? ও তোর সাথে বিয়ে দিতে চায়, বিয়ে করবি? আমি বললাম জ্বি। এখনকার মানে ওই সময়ের সাথে তুলনা করলে আমাকে 100 টাকা দিল। আমাকে 100 টাকা দিয়ে কি করব? প্যান্ট কিনবি, জোতা কিনবি, শার্ট কিনবি। আমি বললাম আচ্ছা। 100 টাকা দিয়ে বিয়ের কাজ করেছিলাম।",0.6428571429,0.4429530201
cc92ecd1-d4ca-481f-8291-d4b4eb47c718,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/cc92ecd1-d4ca-481f-8291-d4b4eb47c718.flac,18.81245041,78,8.4,"পোল কুক, হ্যাঁ, ঠিক আছে, যেটাই হোক। কেঁচো হোক। কেঁচো দিয়েন না, আপাতত ভালো লাগে না। এগুলা একবারে কি এসএমএস এর ভিত্তিতে মোবাইলের মনিটর, মানে এই যে স্পিকারের মধ্যে ঢুইকা যায়। ঠিক। তো কেঁচো মিচো দিয়েন না। যে কথাবার্তা আইতাছে, ওগুলা আমাগো কাছে পাঠায় দেন। আমরা যদি এখন চিঠি পড়তেছি, মাঝখানে একটু বিরতি নিছিলাম। আমরা বিরতির পরে আবারো ফিরে আইলাম চিঠিতে। হ্যাঁ, থ্যাঙ্ক ইউ। চিঠিতে লাস্টে তিনি আমাদেরকে বলেছে যে, তোমরা ভালো থেকো এবং আমাকে অবশ্যই জানাবে যে আমার কি করা উচিত, এখন তাকে ভালোবাসা উচিত, কি উচিত না। আর এরপরে তিনি লিখেছেন যে, একদিন। ","পোক, কুক। হ্যাঁ। ঠিকাছে যেইটা হোক। কেচুপ দিয়েন না। এগুলো এক করে কি এসএমএস বিতাড়ে মোবাইলের মনিটর যে স্পিকার এর মধ্যে ঢুকে যায় তো কিছু মিছু দিয়েন না। যেই কথাবার্তা আছে ওগুলো আমাকে পাঠাবেন। আমরা যদিও চিঠি পড়তাছি মাঝখানে একটু বিরতি নিছিলাম। আমরা বিরতির পরে আবারও ফিরে এলাম চিঠিতে হ্যাঁ। থ্যাঙ্ক ইউ। চিঠিটির লাস্টে তিনি আমাদেরকে বলেছিলেন তোমরা ভালো থেকো এবং আমাকে অবশ্যই জানাবে যে আমার কি করা উচিত এখন তাকে ভালবাসা উচিত কি উচিত না। এরপরে তিনি লিখেছেন যে একদিন তোমাদেরকে বলবো আমি কি ভালোবাসি বা ভালোবাসি না।",0.6421052632,0.3202979516
f2ef378b-abd6-48f7-844a-d758ba0e7dbe,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/f2ef378b-abd6-48f7-844a-d758ba0e7dbe.flac,25.53210449,58,6.4,"শেষে খাই। প্রথমে আমি কোনো সময় খাই না। সবার শেষে আমি খাই, দেখা যায়। তা আমি সবার শেষে খাইতে বসি, খাইতে বসার বাদে আমার সৎ মা বলতেছে, তোর খালাতো বোন আইছে, দেখা হইছে। কইলাম, না তো, আমি কেবলই খাইতে বসলাম। হ্যাঁ, কইলাম, কই? কয়, আছে, বেড়াইতে গেছে। তা আমি বলছি, আইসে দেখা যায়, আইসা সপ্তাহ, দুই সপ্তাহ, তিন সপ্তাহ, এক মাস কইরা থাকে। তা আমি কই, হয়তো আইসে, দুই এক, দুই চার দিন থাকবো। হুম। তারপরে কই, খালাতো বোন বেড়াইতে আইছে। ","শেষে খাই। প্রথমে আর কোনো সময় খাই না। সবার শেষে আমি খাই দেখা যায়। তারপর আমি সবার শেষে খেতে বসি। খাইতে বসার পর আমার সৌহার্দ্য নামা বলতেছে যেন তোর খালা তুমি নাইসা দেখা হয়েছে। কইলাম না তো আমি। কে বলে খাইতে বসলাম। কইলাম কই কই আছে, বেড়াতে গেছে। তারপর বলছে আইসা যায় সাপ টা দুই সাপ টা তিন সাপ টা একমাস করে থাকে। আমি কইরা আইছে দুই চারদিন থাকবো। তারপরে কইরে খালা তুমি বেড়াতে আইসা।",0.6419753086,0.3071428571
17cd5aca-118a-486a-8aeb-1874a5482227,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/17cd5aca-118a-486a-8aeb-1874a5482227.flac,28.33522415,57,16.6,"পেরিয়েছি, আমরা শুনেছি। আপনার কাছে একটু যদি আমরা জানতে চাই যে সবশেষ কী খবর আছে আমাদের এই কোমলমতি শিক্ষার্থীদের জন্য। তারা যেমন চিন্তায় রয়েছে, তাদের অভিভাবকরাও চিন্তায় রয়েছে। জি। জি। সরকার যে চিন্তাটি করছে যে শিক্ষার্থীদের আসলে সর্বোচ্চ নিরাপত্তা দিতে হবে, এটি আগে। আর তার পরের বিষয়টি হলো এই যে একটি শ্রেণী থেকে আরেকটি শ্রেণীতে যাওয়ার জন্য যে যোগ্যতা অর্জন করা দরকার একজন শিক্ষার্থীর, সেটি করা দরকার।",পেরিয়েছে আমরা শুনেছি। আপনার কাছে একটু যদি আমরা জানতে চাই যে সবশেষ কী খবর আছে আমাদের এই কোমলমতি শিক্ষার্থীদের জন্য ? তারা যেমন চিন্তায় রয়েছে তাদের অভিভাবকরাও চিন্তায় রয়েছে।,0.6417910448,0.575308642
ce9d570d-1351-464a-8867-c8206605a55c,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/ce9d570d-1351-464a-8867-c8206605a55c.flac,27.6645546,79,4.4,"রয়েছেন, তারা ব্যতিব্যস্ত হয়ে যাচ্ছেন সেই ভেন্ডিং মেশিন যাতে তার নতুন করে ঠিক করতে পারেন। তো, এই জায়গাতে মনে হয় একটু নজর দেয়া উচিত। আরেকটি বিষয় রয়েছে, অনেকে টিকিট কাটছেন, যে কার্ডটি পাচ্ছেন, কার্ডটি দিয়ে যখন মূল প্লাটফর্মে প্রবেশ করবেন... আমি এ প্রসঙ্গে একটু আশিকিন প্লিজ, আপনার কাছ থেকে শুনবার চেষ্টা করব। আমি আই হ্যাভ বেন ইন ইউকে টু, আমি লন্ডনে ছিলাম, আমি দেখেছি সেখানে আন্ডারগ্রাউন্ড যে টিউব স্টেশন, তারা বলে, সেখানেও কিন্তু কারেন্সি ব্যবহার করার প্রভিশন রয়েছে। তো, একটু যদি আপনার কাছ থেকে যে, তবে লিমিটেশন অবশ্যই রয়েছে যে আপনি আসলে।","আমি, আমি এ প্রসঙ্গে একটু আশা করি প্লিজ আপনার কাছ থেকে শোনবার চেষ্টা করব। আমি-- আই হ্যাভ বিন ইন ইউকে টু। আমি লন্ডনে ছিলাম। আমি দেখেছি সেখানে আন-আনডারগ্রাউন্ড যে টিউব স্টেশন তারা বলে, সেখানেও কিন্তু কারেন্সি ব্যবহার করার প্রবশন রয়েছে। তো একটু যদি আপনার কাছে-- তবে লিমিটেশন অবশ্যই রয়েছে যে আপনি আসলে কত-",0.6413043478,0.5064220183
0aa44415-97e9-455c-a50a-6a00be25b5cd,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/0aa44415-97e9-455c-a50a-6a00be25b5cd.flac,17.96784592,29,5.728434309,"<OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> যাকে আমরা ভালোবাসি, লাইফ পার্টনার, বয়ফ্রেন্ড, এন্ড হোয়াট এভার উই চুজিং, দ্যাটস আওয়ার সেকেন্ড লাভ। ওকে, ফার্স্ট লাভ ইজ আওয়ার সেলফ। দ্যাটস ইট, দিস ইজ ইট। সো, বাই, সি ইউ টুমরো।","ফার্স্ট লাভ উইথ আস। দেন যাকে আমরা ভালবাসি। লাইফ পার্টনার, বয়ফ্রেন্ড অ্যান্ড ওয়াটেভার উই চুজিং। দ্যাটস অউর সেকেন্ড লাভ ওকে। ফার্স্ট লাভ ইজ আওয়ারসেলফ। দ্যাটস ইট। দ্যাটস ইট। সো বাই। সি ইউ টুমারো।",0.641025641,0.32
a29ced46-48de-4725-901f-538bb7a0a7bd,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/a29ced46-48de-4725-901f-538bb7a0a7bd.flac,25.00670242,77,8.6,"বেস্টে আছে আরজে কিবরিয়া নামে। ওখানে লাইক দিবেন এবং আপনাদের সবার জন্য একটা সারপ্রাইজ অপেক্ষা করছে ওই বেস্টিতে। প্লিজ গো দেয়ার এবং তাহলেই বুঝতে পারবেন লাইক দেয়ার পরে যে কি সারপ্রাইজ। হ্যাঁ, বলুন। পরে ওরা চারজন মানে দৌড় দিল। ওরা মনে হয় সাহসী মানে ওইভাবে মানে ইয়া পারলো না। তবে আমিও একটা নিছি হিমসিমের ভিতরে, মানে ওই জন্য। তো একটা ঘর ঘর কেমন একটা আওয়াজ পাইতেছি আর কি। কষ্টের প্যাচটা যে মানে ওই হিটে ইটাও তো নাই। তোর বয়স টাইপেরও তুমি আমার আইডিয়া আর কি, পাঁচ পঞ্চের মত বয়স তো কম না। তো আমি দৌড় দুম না কি করি। তো আমি আবার এসএন।","ওরা চারজন মানে দৌড় দিল। ওরা মানে তো সাহসী মানে ওই ব্যাপারে মানে ইয়া পালন। তবে আমিও একটা নিজের হিমশিমের ভিতরে, মানে ওই যেন তো একটা গোড়ালি করে কেমন একটা আওয়াজ পাইতেছি আর কি। কষ্টি পেষ্টা যে মানে ঐ হিটে হিট্টা না। এটার বয়স টাইপেরও আমার আইডিয়াল ফার্স্ট ফার্স্ট মতো বয়স তো কম না। তো আমি দৌড় দেওয়ার সময় কি করে তো আমি আবার এসেন্স টাই।",0.640776699,0.5612052731
bb68103a-bc4b-42ab-8f8d-fca78284874a,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/bb68103a-bc4b-42ab-8f8d-fca78284874a.flac,14.67070007,20,7.02042733,"করে আরেকবার বলে দিচ্ছি, <16260> <OOC> <OOC> <OOC> যেখানে আপনারা মেসেজ করে ফেলতে পারেন, আর <OOC> এও মেসেজ করতে পারেন। সেটা হচ্ছে <01841904904।> সাথেই থাকুন।",আর করে আরেকবার বলে দিচ্ছি ১৬২৬০ is the number যেখানে আপনারা message করে চলতে পারেন। WhatsApp এও message করতে পারেন। সেটা হচ্ছে ০১ ৮৪১৯০৪ ৯০৪ । সাথেই থাকুন।,0.64,0.4322580645
df958038-2c7e-4bec-a63b-c2c4a806f6c4,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/df958038-2c7e-4bec-a63b-c2c4a806f6c4.flac,24.86447525,61,8.4,"বলছে, টাকা কই? আমি কিসের টাকা? বলছে, দোকানে <৳1000> শর্ট। বলছে, <৳1000> শর্ট হইবো কেন? আমি <৳350> টাকা নিছি। <৳350> টাকা কি জন্য? বলছে, আমার জুতা জুতা কিনছি। আমি মামা, তোমাকে অনুমতি দিছেই। মামা, আমাকে অনুমতি দিছে। আমি এজন্য নিছি। আমি তো মামাকে বলতাম, সন্ধ্যার সময় যখন হিসাবটা টান দেওয়া হইতো, তখন তো বলতাম, আমি মামাকে, হুম, তুই তখন কেন বললি না? মানে, এমন মাইর, এমন মাইর শুরু করছে। আমার ভিতরে তখন মানে প্রচন্ড জিদ উইঠা গেছে। ওহো। সে আমাকে প্রচন্ড মারতেছে, মানে বাঁধা অবস্থায় নানি।","আচ্ছা, ঠিক আছে। ও বলছে, ""দোকানে এক হাজার টাকা সর!"" ও বলছে, ""এক হাজার টাকা সরে গেল কেন?"" ""আমি সাড়ে তিনশ' টাকা নিয়েছি!"" ""সাড়ে তিনশ' টাকা কি জন্য?"" বলছে, ""আমার জুতা, জুতা কিনছি, আমি মামা তোমাকে অনুমতি দিছি। মামা আমাকে অনুমতি দিছে আমি এ জন্য নিয়েছি। আমি তো মামাকে বলতাম সন্ধ্যার সময় যখন হিসাবটা টানবো ঐতো তখন তো বলতাম আমি মামাকে। ""তুই তখন কেন বললি না? মানে এমন মায়ের, এমন মায়ের শুরু করছে। আমার ভিতরে তখন মানে প্রচণ্ড জিদু জেগেছে ওহো সে আমাকে প্রচণ্ড মারতেসে। মানে বাধা অবস্থায় নানি ধরতেসে",0.6395348837,0.3118503119
3e1e42f3-a3b1-43d8-a7bc-17f2f88ef714,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/3e1e42f3-a3b1-43d8-a7bc-17f2f88ef714.flac,45.0579071,42,27.6,"প্রোগ্রাম বা একটা কমপ্লিট হয়ে গেছে, না, আমাদেরকে যেটুকু আমরা দেখেছি। এবং এই বাজেটটিও গতানুগতিকভাবে বলা হয়, আসলে এই বাজেটটি একটি বড় বৈশিষ্ট্য হচ্ছে গত দুই বছরে সরকার কিছু করোনার কারণে বাজেট সীমিতভাবে দিয়েছেন, বাট যে কারণে অনেক কাজ সরকারের করতে হয়নি। এই যে বাজেট আসতেছে, সেই।",হুগ আ প্রায় সম্পূর্ণ হয়ে গেছে না। আমাদের যেহেতু আমাদের কি অবস্থিতি হল । এবং এই বাজেটটিও গতানুগতিক ভাবে বলা হলো আসলে এই বাজেটটি একটি বড় দোষ হচ্ছে। গত দুই বছরে সরকার কিছু করোনার কারণে বাজেট একটি সীমিত ভাবে দিয়েছিল। তারপর অনেক কাজ সরকারের উপলব্ধি হয়নি। এই বাজেট আসতেই বাজেট,0.6382978723,0.3633093525
e2b7611f-edfd-499b-a814-66e53f6d4651,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/e2b7611f-edfd-499b-a814-66e53f6d4651.flac,32.81871033,49,10.0,"রাশি কুলালুম। আমি একটু পুলিশের, আমি একটু পুলিশের বলছি। আমরা মাত্র গতকালকে গভমেন্ট আমাদেরকে সাত দিন করে সময় চেয়েছিলেন। সাত দিন, আমরা বলেছিলাম সাত দিনের ভিতরে বসে পাঁচ সদস্য, আচ্ছা সদস্য, পাঁচ সদস্য। ইন্টারপট করলে হবে না। চৌধুরী, আশিকুল আলম, একটু শুনতে চাচ্ছি। সবশেষ প্রশ্ন, খুব সংক্ষেপে। মূল মূল কথাটা হচ্ছে, এইটাই যে সুম আইন অনুযায়ী গ্যাজেট হইছে।","চৌধুরী আশিকুল আলম। আমি, আমি একটু পজিশন।- আমার- আমি একটু পজিশন।- শোনেন এক্ষেত্রে- সারাদেশে হয়ে আছে... আমরা মাত্র গতকালকার গভর্নমেন্ট তাদেরকে সাত দিনের সময় চেয়েছিলাম। সাত দিন আমরা বলেছিলাম সাত দিনের ভিতরে বসে পাঁচ সদস্যের একটা সদস্য হওয়া। পাঁচ সদস্যের একটা... ইন্টারফের করবেন হবে না। চৌ, চৌধুরী আশিকুল আলম একটু শুনতে চাচ্ছি। সবশেষ প্রশ্ন খুব সংক্ষেপে। মূল, মূল কথাটা হচ্ছে এটাই, যে সময় আইন অনুযায়ী গেজেট হয়েছে...",0.6379310345,0.3667621777
b44fa85b-8731-4fc7-8d37-5e01971d6557,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/b44fa85b-8731-4fc7-8d37-5e01971d6557.flac,25.52301216,49,10.4,"হয়েছিল তো যেমন ওই লুড্ডু আছে না? জি। লুড্ডু খেলে। কারা কারা লুড্ডু খেলে? এই লুড্ডু খেলে বড় মানুষ আর কি, যারা দুইজন জিতবো, ওই দুইজনের বিড়ি দুইজনেই নাইগা। হুম। তা আমরা যেমন কাছ হয়ে থাকি, দেখি দেখতে দেখতে আমাগো যেমন একটা আগ্রহ হইলো, বলে এই হেরা যেমন বিড়ি দেখাইলে, তা আমরা বদলি গেলে। দৈনিক তিন টাকা চার টাকা রাইখা দেই, তো আমরা টাকা দেখেন না। হুম। লুড্ডু খেলে।",তারা যেমন ওই লুডু আসে না। জি লুডু খেলে কারার কারার লুডু খেলে এই লুডু খেলে বড় মানুষ সার্কিট। যারা দুজন জিতবো ওই দুজনের বিড়ি দুজনের তো আমরা যেমন কাছেই থাকি দেখি। দেখতে দেখতে আমাগো যেমন একটা আগ্রহ হইল। বলে এই এঁরা যেমন বিড়ি দে খেলে তো আমরা বোধ লিখে গেলে দৈনিক টাকা রাখে দি তো আমরা টাকা দেখেন। লুডু খেলি। রাতে,0.6376811594,0.2888888889
05442290-275f-42b5-9ca8-ecbade843210,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/05442290-275f-42b5-9ca8-ecbade843210.flac,24.88525581,62,7.4,"পক্ষ থেকে প্রণোদনাটা দেয়া হয়। আমার মনে হচ্ছে, এটা এক ধরনের সুসাবসিস্টেন্সি রাউট আসতে পারে, কারণ এখানে অন্তত <৫০> লক্ষ শ্রমিক কাজ করছে। ফলে, এটা কেবল একটা সেক্টরই নয়, এটা কেবল আরএনজি খাতি নয়, এটা কেবল এক নম্বর রপ্তানি খাতি নয়, যেখানে তাদের কন্ট্রিবিউশন হচ্ছে মোর দেন <৮৩%> অফ টোটাল এক্সপোর্ট। এটা একটা সেফটি রাউট আসতে হবে, কারণ অন্তত <৫০> লাখের মত শ্রমিক এখানে কাজ করছে। ফলে, এই যে একটা বিশাল শক্তি এখানে কাজ করছে, আমরা মনে হয় আমরা স্পষ্ট করার জন্য, আপনার স্পষ্ট করার জন্য এটা প্রয়োজন রয়েছে। ধন্যবাদ, ধন্যবাদ।","এর পক্ষ থেকে কোন অনুমতা দেওয়া হয়। আমার মনে হয় যেটা এক ধরনের সোশ্যাল সেফটি রেকর্ড আও ব্রাশ আসতে পারে কারণ এখানে এমন ৫০-৬০ লক্ষ শ্রমিক কাজ করছে। কারণ এটা কেবল একটা ফ্যাক্টরি নয়, এটা কেবল R&D খাদিই নয়, এটা কেবল এক নম্বর ফ্যাক্টরি খাদি নয় যেখান থেকে আমরা উৎপাদন করছি মোর থান ৮৩% অফ টোটাল এক্সপোর্ট। এটা আর্টা সেফটি রেকর্ড আও ব্রাশ আসতে হবে কারণ হঠাৎ ৫০ লাখের মতো শ্রমিক এখানে কাজ করছে। কারণে এই যে একটা বিশাল শক্তি এখানে কাজ করছে- আমরা, আমরা, আমরা ভাবি হয় আমরা স্পষ্ট- আমাদেরকে সেটা করার জন্য- আপনার কথা শোনা যাচ্ছে না । -আমাদেরকে সেটা করার জন্য।",0.6373626374,0.4205426357
216c74b0-e684-4855-800c-8226b959f8c9,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/216c74b0-e684-4855-800c-8226b959f8c9.flac,27.4102211,55,13.6,"যে কয়টা উঠছে, অনেক টাকা উঠছিল। এই টাকাগুলা নিয়ে কি প্রেম? আমার কাছে <৳40000> টাকা ছিল, <৳20000> টাকা। আমি যা সাবাস শিখে দিছি, হুম হুম। বউরে বলছি, <৳20000> টাকা অনুষ্ঠানে উঠছে। অনেক বড় বড় অনুষ্ঠান করছিলাম, <৳20000> টাকা। আমি কোন ভাই, আপনার পাড়াম থেকে ধইরা কাকুলি পর্যন্ত যে একটা হোটেল আছে, দুই তিন দিনের ভিতরে <৳20000> টাকা শেষ। আর <৳20000> টাকা বউরে বুঝাইছি। তো এভাবে চলতেছে। বউরে কি বুঝিয়েছেন? বলি, অনুষ্ঠানে <৳20000> টাকা উঠছে। মূলত টাকা উঠছিল।",যে একাউন্টে উঠছে অনেক টাকা উঠছিল। এর টাকাগুলো নিয়ে কী প্রেয় বাবার কাছে চলে সাত হাজার টাকা ছিল। বিশ হাজার টাকা আমি যা সাবাস দিয়েছি। হুম হুম হুম। বউরে বলছি বিশ হাজার টাকা অনুষ্ঠানে উঠছে। অনেক বড় বড় অনুষ্ঠান করছিলাম। বিশ হাজার টাকা আমি কোন ভাইয়া আপনারা পারামিট দিয়ে দুইটা কাকলিয়াপাড়ায় দুই একটা করে হোটেল আছে। দুই তিন দিনের ভিতরে বিশ হাজার টাকা শেষ। আর বিশ হাজার টাকা বউরে বুঝাইছি। যে ভাবে চলতেছে- বউরে কি বুঝিয়েছেন? বলে অনুষ্ঠানে বিশ হাজার টাকা উঠছে। মূলত টাকা উঠছিল আপনার।,0.6363636364,0.3230088496
959df8d4-559d-4104-bd2b-a4ff49214586,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/959df8d4-559d-4104-bd2b-a4ff49214586.flac,20.26774979,72,10.6,"বেশি কোন কিছুই না। হুম। পাতা দেন, দুই তিন দিন পরে কইলে যাওয়া যায়, ঠিক আছে? আ... এক ট্রলার ওয়ালারে ভাব করলাম। ট্রলারে বললাম যে, তোর ট্রলারটা খালি যামু, আমি মাঝে হিসাবে থাকমু, তোর ট্রলারের অমুক জায়গায় মালটা থাকবো, তোর হাতে টাকা দিবো, তুই টাকাটা আগে গইন্না লইয়া এই সাইডে আইয়া পরে মালটা দেখায়ে দিবি যে অমুক জায়গাতে আছে। তো এই করলাম কি, ওই যে ভালবের বাক্সটা আছে না? ওই ভালবের বাক্সের মধ্যে ভইরা? ভালবের বাক্স। হুম। একটা বাক্সের মধ্যে <১০০০> টা আটে। হুম। ওকে। পরে এই ভালবের।",বেশি কোনো কিছুই না। পাঁচ দিন দুতিন দিন পরে আচ্ছা ঠিক আছে এক ট্রলারওয়্যালারের বাবু করলাম। ট্রলারে বললাম যে তোর ট্রলারটা খালি যাব আমি মাঝে মাঝে থাকব। তোর ট্রলারের মুখ জায়গায় মালটা থাকব। তোর হাতে টাকা দেব। তুই টাকা ডাকা গুলি নিয়ে নয়। সাইডে ফলে মাল্টা দেখাতে মুখ জায়গাটা। তোয়াকে কলম কি বালুর বাক্সটা আছে না। বালুর বাক্সের ভিতরে ভরে নেয়া। বালুনের বাক্স। একটা বাক্সের মধ্যে এক হাজার টার দে। হুমমম। ওকে। পরে এই বালুনের,0.6363636364,0.3438155136
e5524d6f-65e7-4f0d-a8f6-d97a247f674f,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/e5524d6f-65e7-4f0d-a8f6-d97a247f674f.flac,25.74054527,61,8.8,"দিয়া আমি দিছি দৌড়, জানো? আমি দৌড়াইলে যাতে চিনটা দেইখা মানুষজন থামে যে পাইছি, জিনিস পাইছি। জাগগায়, হুম, অনেকক্ষণ দৌড়াইলাম। পরে আধা ঘন্টার মত দৌড়াইলাম। দৌড়াইতে দৌড়াইতে, দৌড়াইতে দৌড়াইতে, ওই আপনি যে পিয়াংকা সিটি, ওইদিক দিয়া যাইয়া ঢুকলাম। পরে মিরপুর গেলাম, গা। দৌড়াইতে দৌড়াইতে, ওইদিক দিয়া <১৩> নাম্বার সেক্টর থেইকা, পুরা ওইদিক দিয়ে মিরপুর গেছি। গা দৌড়াইতে দৌড়াইতে, এক ঘন্টার মত দৌড়াইছি। মানে, আমার ভিতরে পানি নাই। আমার পায়ের কদম মনে করেন যে, মনে করেন যে মাটিতে লাগে না। এই মুহূর্তে পায়ের কদম আমার মাটিতে।",দিয়া আমি দিসি দৌড়। যেন আমি দৌড়াইলাম যাতে ছিনতাই দেখা মানুষজন থামে যে পাইসা জিনিস পাইসা ঝাগ্গা হয়। অনেকক্ষণ দৌড়ালাম। পরে আধা ঘন্টার মতো দৌড়ালাম। দৌড়াতে দৌড়াতে দৌড়াতে দৌড়াতে এই আপনারা যে বিয়াংকা সিটি ওইদিকে দিয়া ঢুকলাম। পুরা মিরপুর গেলাম গা দৌড়াতে দৌড়াতে ওই দিক দিয়া। তেরো নম্বর সেক্টর থিকা পুরা ওই দিক দিয়া মিরপুর গেছে গা দৌড়াতে দৌড়াতে। এক ঘন্টার মতো দৌড়াইছি। মানে আমার ভিতরে পানি না। আমার পাওয়ার কদম মনে করেনা মনে করেনা যে মাটিতে লাগে না। এই মুহূর্তে পায়র কদম আমার মাটিতে লাগে না।,0.6352941176,0.2533589251
