key,file_path,snr_vad,unique_words,silence_percentage,Transcript,ElevenLabs,WER,CER
19c8d26a-4552-4cb9-a538-de399c0288a8,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/19c8d26a-4552-4cb9-a538-de399c0288a8.flac,27.9670887,52,8.8,"হয়েছিল ওর। এখন একটু ঘৃণা আসছে। হ্যাঁ, একটু ঘৃণা আসছে। তারপর আমি রেজওয়ানকে ফোন দেই। রেজওয়ানকে ফোন দিয়ে বলতাছি, পিয়ারের ছবি এগুলো কার সাথে? বলতাছে, মাঝেরটা আমি রেজওয়ান, ফাস্টে যে আছে ওই রাকিব, আর পিছনেরটা নাম বলে নাই, আর সবার শেষে হচ্ছে পিয়া। তো তখন একটু খারাপ লাগা কাজ করে। তারপরের মাসে, তারপরের মাসে আমি মোটামুটিভাবে সিওর হই। রেজওয়ান একদিন ফোন দেয়, ফোন দিয়ে বলতাছে, আমি আবার। ","হ্যাঁ একটু ঘেন্না আসে। তারপরে আমি রেজোয়ানকে ফোন দিই। রেজোয়ানকে ফোন দিয়া বলতাছি এই পিয়ারে গেছে, পিয়ার ছবি গেল কার সাথে? বলতাছে মাঝেরটা আমি রেজোয়ান, ফার্স্টে যে আসে ও রাকিব আর পিছনে একটা নাম বলে নাই আর সবার শেষে হচ্ছে পিয়া। তো তখন একটু খারাপ লাগার কাজ করে তার তারপরে মাসে, তারপরের মাসে আমি মোটামুটিভাবে শিওর হই। রেজোয়ান একদিন ফোন দিয়ায়, ফোন দিয়া বলতাছে আমি আবার একটু",0.5820895522,0.2668393782
8df7f5ce-bc1b-40e4-9125-96b3f198bec2,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/8df7f5ce-bc1b-40e4-9125-96b3f198bec2.flac,26.02210808,77,4.2,"ধরেন, সেখানে আসতে হয়তো এই একটা প্যারাসিটামল ট্যাবলেটটা হয়তো নেওয়ার জন্য, বা একটা এন্টিস্টাম, বা সিম্পল। ভাই, সিম্পল তো ডায়রি হচ্ছে, ওআরএস। এটার জন্য সাত মাইল, <10> মাইল দূর দূর থেকে কিন্তু মানুষকে বাইর দেওয়া আসে। অনেকে হয়তো যাইতোই না, আর কি? এইতো দূর কষ্ট করে যাবে, এরকম কিন্তু হইতো না। এই যে ঘরের গুড় দোরা, এখানে ঘরের দোরা যে কমিউনিটিক্যাল যে সেবা দিচ্ছে, এটা তো আসলে মনে করেন একটা বিশাল। আমি মনে করি, মানে প্রধানমন্ত্রীর উনার তো চিন্তা প্রশুদ্ধ ফলই এটা, এবং জনগণ কিন্তু এর সুফল পাচ্ছে। আমি তো মনে করি, এই পর্যন্ত <18000> হয়েছে, আরো হয়তো।",ধরেন। স্যার না আসতে হইতো। এই একটা প্যারা স্টিমুলেটর ট্যাবলেটটা হয়তো নেওয়ার জন্য। বা একটা এন্টি সিম্পল বা সিম্পল ডায়রিয়া হয়েছে। ওআরএস এর জন্য সাত মাইল দশ মাইল দূর দূর থেকে। কিন্তু মানুষ বাড়িতে আসে। অনেকে হয়তো যাইতেই না। আজকে এত দুর কষ্ট করে যাবে। এরকম হইতো না। এই যে ঘরে গুড় ধরা ঘরে ধরা যে। কমিউনিটি ক্লিনিকের সেবা দিচ্ছে। এটা তো আসলে মানুষের। একটা বিশাল জনাব। আমি মনে করি মানে প্রধানমন্ত্রীর। উনার তো চিন্তার প্রসফুট ফলই এটা। এবং জনগণ কিন্তু এর সুফল পাচ্ছে। আমি তোমাদেরকে বলতে 18 হাজার হয়েছে। আরও হয়তো আরও,0.5816326531,0.2700729927
7179b8b5-1294-4858-970a-48703b0ad10f,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/7179b8b5-1294-4858-970a-48703b0ad10f.flac,26.68216324,66,12.2,"অবস্থা আছে, জানতে চাইলে কিছু বলে না। আর ওইখানে গেলে কমপক্ষে পাঁচটা হাজার টাকা লাগে। আমি মাত্র স্যালারি পাই <১৪,০০০> টাকা। <১৪,০০০> টাকা আমার নিজের সংসার আছে। এখন আমি আবার, আমি সেপারেট হয়ে গেছি গা। সেপারেট মানে আপনার বাবা-মার কাছ থেকে আলাদা থাকছেন? আলাদা হয়ে গেছি গা। এখন আমার দুইটা সন্তান, একটা ছেলে, একটা মেয়ে। এই ঘটনাগুলো আপনি আজকে যেখানে বললেন, এগুলো কি আপনার ফ্যামিলি সব জানে? আমার ফ্যামিলি কিছুই জানে না। ইয়াবারটা তো জানে, মামলা হয়ে গেছে। শুধু ইয়াবারটা জানে। কিন্তু আপনার এই আগে পাঁচটা।","কি অবস্থা আছে, যান দিচ্ছেন না। কিছু বলেন না। হ্যাঁ, এই যে কিছু বলেন না। আর ওইখানে গেলে কমপক্ষে পাঁচটা হাজার টাকা লাগে। আমি মাত্র স্যালারি পাই চৌদ্দ হাজার টাকা। চৌদ্দ হাজার টাকায় আমার নিজের সংসার আছে। হুম। এখন আমি আবার আমি সেপারেট হয়ে গেছি। সেপারেট মানে আপনার বাবা মার কাছ থেকে আলাদা থাকছেন? হ্যাঁ, আলাদা হয়ে গেছি। এখন আমার দুইটা সন্তান, একটা ছেলে একটা মেয়ে। এই ঘটনাগুলো আপনি আজকে যেখানে বললেন এগুলো কি আপনার ফ্যামিলি সব জানে আমার ফ্যামিলি কিছুই জানে না ইয়ে বাটটা তো জানে, মামলার বাট। হ্যাঁ, হ্যাঁ শুধু ইয়ে বাটটা জানে কিন্তু আপনার এই আগ-- পাস্ট, উম, ভয়েস রেকর্ডিং এর কারণে আপনার বন্ধুরা এটা জানে না",0.5813953488,0.3340040241
5840467c-5169-4fc5-a064-15db332e268e,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/5840467c-5169-4fc5-a064-15db332e268e.flac,25.2007103,66,5.4,"এ নিয়ে মৃতের সংখ্যা দাঁড়ালো <৪০> জনে। গতকাল দুপুরে বোদা উপজেলার মারেয়া বামুনহাট ইউনিয়নের আউলিয়ার ঘাট এলাকায় গর্ত নদীতে এই নৌকা ডুবির ঘটনা ঘটে। আজ সকাল থেকে আবারো উদ্ধার অভিযান শুরু করা হয়েছে। এদিকে রেলপথ মন্ত্রী নুরুল ইসলাম সুজন আজ পঞ্চগড় আউলিয়া ঘাটে নৌকা ডুবির ঘটনায় নিহত প্রত্যেক পরিবারের বাড়িতে গিয়ে সমবেদনা জানান। এসময় তিনি বলেন, জনগণের জন্য সরকার নৌকা ডুবিতে নিহত প্রত্যেক পরিবারকে সার্বিক সহযোগিতা প্রদান করা হবে। এসময় ধর্মপ্রতিমন্ত্রী ফরিদুল হক খান।","এ নিয়ে মৃতের সংখ্যা দাঁড়াল 40 জনে। গতকাল দুপুরে বোডা উপজেলার মাড়িয়া বামনহাট ইউনিয়নের আউলিয়ারঘাট এলাকায় গর্তভাব নদীতে এই নৌকাডুবির ঘটনা ঘটে আজ সকাল থেকে আবারও উদ্ধার অভিযান শুরু করা হয়েছে এদিকে রেলপথ মন্ত্রী নুরুল ইসলাম সুজন আজ পঞ্চগড় আউলিয়াঘাটে নৌকাডুবির ঘটনায় নিহত প্রত্যেক পরিবারের বাড়িতে গিয়ে সমবেদনা জানান এসময় তিনি বলেন, ""জনগণের জন্য সরকার"" নৌকাডুবিতে নিহত প্রত্যেক পরিবারকে সার্বিক সহযোগিতা প্রদান করা হবে এসময় ধর্ম প্রতিমন্ত্রী ফরিদুল হক খান, সহকারী যুগ্ম সচিব সহ সরকারি আধিকারিকরা উপস্থিত ছিলেন",0.5810810811,0.2276595745
8e180c5a-fd66-4a40-8f82-a042aa34462b,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/8e180c5a-fd66-4a40-8f82-a042aa34462b.flac,27.6137886,62,10.0,"তা মেয়েটা বলতেছে, কি করবা? হ্যাঁ, কইতাছে, আপনার সাথে নিয়ে যেন। আপনি কি করবেন? তাই কন কইলাম, ভাই, আমার বাড়িতে খুব কষ্ট। তার কারণ হইছে, আমার বাপ <19> পানের তান শুনে গেলি যে মাইর দেয় আমারে। আমার কুলান কঠিন হয়ে যায়। হ্যাঁ, বলতেছে, তাহলে কি করবেন? বললাম, আমি কি কমু? তুমি কও, কি করবা? বলতেছে, তাইলে এক কাজ করেন, আজকে রাতটা যেমনে যেখানে হইক, তাইলে আমারে একটা রাত খালি রাখবেন। রাখার পরে পরের দিন। ","""তার মেয়েটা বলতেছে কি করিবে?"" হ্যাঁ। ""কইতেছে আপনি সাথে নিয়ে আছেন, আপনি কি করবেন তাই কেন?"" কইলাম ভাই আমার বাড়িতে খুব কষ্ট। তার কারণে আমার বাপ 19 স্পানের তান চুনে গেলি। জেব মারে দেওয়া দেয় আমারে। আমি আর কোলাঘরে না যাই। হ্যাঁ। বলতেছে, ""তাই কি করবেন?"" বললাম আমি কি করব? তুমি কি করবে? বলতেছেন তাই এক কাজ করেন। আজকের রাতটা যে আমনে যেখানে হোক। তাই আমারে একটা রাত খালি রাখবেন। রাখার পরে পরের দিন আমাকে- """,0.5810810811,0.2323232323
cb2aa4c8-061a-4ffe-939d-24efa72b19a8,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/cb2aa4c8-061a-4ffe-939d-24efa72b19a8.flac,34.99184036,53,15.4,"আমি আজকের সম্প্রচার মন্ত্রী, তথ্যমন্ত্রী ডক্টর হাসান মাহমুদের সহযোগী হিসেবে আমি সেদিন সোজা খবরে কর্মরত ছিলাম। সেদিন ভোরে আমরা জানতে পারি যে নেত্রীকে গ্রেপ্তার করা হচ্ছে। হয়েছে, আমি খবর দেওয়ার পর তিন দিন হলো, যখন আমরা দেখলাম যে নেত্রী সোজা হলে বাসা ঘেরা করে দেখা হয়েছে। তখন আমি তৎক্ষণাৎ ঘুরে সারা সড়ক দিকে চলে গেলাম সোজা হতে গিয়ে। সেদিন আইনশৃঙ্খলার বাহিনী <90।>","আজকের সম্প্রচার মন্ত্রী, তথ্যমন্ত্রী ডক্টর হাসান নওদার সমাধিতে হিসেবে আমি সেদিন ছোট ছোট একরণভূত। সেদিন ভোরে আমরা জানতাম যে মৃতদের গ্রেফতারও হচ্ছে। তাই আমি ঘরের বাইরে ঘুরে ঘুরে দেখলাম যে মৃত ছোট ছোট বাসার দরজা দেখা গেছে। তখন তখনই ঘুরে সাড়ে সাতটার দিকে চলে গেলাম ছোট হোটেলের কাছে। সেদিন আইনশৃঙ্খলার বাহিনী মুজাহারাবনগর।",0.5806451613,0.4164383562
8667512d-797e-4938-ac09-85afcf4cb273,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/8667512d-797e-4938-ac09-85afcf4cb273.flac,47.03497314,66,9.4,"রিয়েল মোবাইল কানেকশন যেটাকে আমরা বলি, সেটা কিন্তু একমাত্র এই অবকাঠামোটা আছে, আর কারো নাই। বাট, বাংলাটিকে বিটিআরসি আমি কিন্তু অন্য কোন ডাটা দিচ্ছি না। আমি বলছি, আমাদের বাংলাদেশ টেলিগ্রাফি কমিশন গভমেন্টের ডাটা, যেটা আমাদের বিটিআরসি করেছে, তারা বলছে <12%> গ্রামীণ ফোনের, <80%> রবির, <30%> হচ্ছে বাংলা টেলিগ্রাফি। ফাইবার অপটিক কানেকশন, এই কানেকশন নিয়ে কিন্তু আপনি দিতে পারবেন না। সম্ভবই না। এই কানেকশন নিয়ে ফাইভজি তে যাওয়া যাবে না। আপনাকে অবশ্যই রোবাস্ট কানেকশন করতে হবে, মিনিমাম <50%> এর উপরে ফাইবার অপটিক।",বিপ্লব মোবাইল কানেকশন ডেটা কি? আমরা বলি সেটা কিন্তু সেলটাকেও একমাত্রেই হবার কথা মতো। আছার কারণ নাই। কারণ বাংলাডেকে পিটিএসি আমি তো অন্য কোন ডাটা দিচ্ছি না। আমি বলছি আমাদের বাংলাদেশ টেলিকমিশন গভর্নমেন্ট এর ডাটা। এটা আমাদের বিটিআরসি করেছে। তারা বলছে 12% গ্রামীণফোনের 80% রবির 30% বাংলাদেশ লিঙ্ক। ফাইবার অপটিক কানেকশন। এই কানেকশন নিয়ে 5g দেওয়া যাবে না। সম্ভব নেই। এই কানেকশন নিয়ে 5g যাওয়া যাবে না আপনি অবশ্যই robust কানেকশন করতে হবে। মিনিমাম 50% এর উপরে ফাইবার অপটিক কানেকশনের,0.5802469136,0.2840236686
7745b534-a974-4e63-a396-da9069dc7d0d,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/7745b534-a974-4e63-a396-da9069dc7d0d.flac,28.41558647,71,4.2,"উনি অনেক জটিল লোকে বলছিলেন, আর কি যাই হোক, আমি আমার স্যারের সঙ্গে আমার ডেইলি। কিন্তু আমি একবার, দুইবার করে তার আত্মীয়-স্বজন টেলিফোন করতো, এখনকার ডাক্তারের সঙ্গে তো প্রায় কথা হতো। আমার তো শেষের দিকে আস্তে আস্তে খারাপ হয়ে গেল। আপনি জানেন, উনার শেষের দিকে কিন্তু বেশ খারাপ হলো। তার আত্মীয়-স্বজন কিন্তু বাইরে নেওয়ার জন্য বেশ উদগ্রীব ছিল। শুরু থেকেই তো আমার কাছে শুরু থেকে কিন্তু দেখে মনে হয় নাই যে বাইরে বা পৃথিবীর যেখানেই যাক, একটা স্টেজে তো মানুষকে তো থামতে হবে। উনার বয়স অনুযায়ী যে রোগগুলো, বিশেষ করে অনেকগুলো রোগ ছিল, আমার কাছে যাই হোক, সত্য কথা বলতে।","অনেক জটিল লোকে বুঝছে না। যাই হোক আমি আমার সাজেশন দিয়েছি। আমি ডেইলি কিন্তু একবার দ্বিবার করে তার আত্মীয়-স্বজনকে টেলিফোন করতো। এখানকার ডাক্তারের সাথেও প্রায়ই কথা হতো আমার। শেষে তার অবস্থা খারাপ হয়ে গেল। আপনারা জানেন শেষে তার কিন্তু বেশ খারাপ হল। তার আত্মীয়-স্বজনকে বাইরে নেওয়ার জন্য বেশ উদ্গ্রিব ছিল শুরু থেকেই। আমার কাছে সে শুরু থেকে দেখে মনে হয় না যে বাইরে বা পৃথিবীর যে খানিকটা একটা স্টেজ তে মানুষকে এতো থামতে হবে। উনার বয়স হয়ে যায়। যে রোগগুলো আবিষ্কার, অনেকগুলো রোগ ছিল। আমার কাছে যাই হোক, সত্যকথা বলতে হবে।",0.58,0.2665474061
2d746e4f-66ac-4678-a650-50642d0b5936,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/2d746e4f-66ac-4678-a650-50642d0b5936.flac,30.79448318,48,11.2,"নির কর্মকর্তারা এই মামলায় সাজা পেয়েছেন। সংশ্লিষ্টতার কথা আপনারা বলছেন। কী কী প্রমাণ আপনি হাজির করতে পেরেছেন, কাহারাকন্দ? সারকামস্টেন্সিয়াল এভিডেন্স, বিভিন্ন রকমের এভিডেন্স আছে। সবকিছু। ওয়ান সিস্টেমে করেছে? ওয়ান সিস্টেমে করেছে? ওয়ান সিস্টেমে করেছে না। ইউজ করে হাওয়া উপর মন্ত্রী পিতু আব্দুস সালামের বাসার ঘটনা ইত্যাদি বিভিন্ন জায়গায় যে ঘটনাগুলো ঘটেছে, সেগুলো আছে। তাছাড়া এই ঘটনার ইতিপূর্বে।",বিভিন্ন দলের কর্মকর্তারা এই মামলায় সাজা পেয়েছেন। সংশ্লিষ্টতার কথা আপনারা বলছেন। কি কি প্রমাণ আপনি হাজির করতে পেরেছেন কাহারাকণ্ডে? সারকাম স্টেনসিয়াল ইভিডেন্স। এ বিভিন্ন রকমের ইভিডেন্স আছে ওয়ান সিস্টিন। ওয়ান সিস্টিন গোয়েন্দা সংস্থাটা ওয়ান সিস্টিন করেছে না? ইউজ করে হাওয়ার বার্ন। মন্ত্রী পীরগো আফতেসালামের বাসার ঘটনা ইত্যাদি বিভিন্ন জায়গায় যে ঘটনাগুলো ঘটেছে সেগুলো আছে। তাছাড়া এই ঘটনার ইতিপ্রণীতি।,0.5789473684,0.2537688442
3e2ef0a1-9bb1-4c0b-a13f-ee2940867e0e,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/3e2ef0a1-9bb1-4c0b-a13f-ee2940867e0e.flac,19.65742683,46,13.2,"বলেন, তারপর? তো তারপর আমাকে একাউন্ট খুলে দেয়। খুলে দেওয়ার পরে আমি একাউন্টে টাকা রাখলাম। ওকে নিয়ে যাই, টাকাটা রাখতে হয়। তো এরকম করতে করতে এবার তি তো প্রথমবার গেছি, দ্বিতীয়বার গেছিলাম। দ্বিতীয়বার যাওয়ার পরে দ্বিতীয়বার টাকা দেয়নি। <৳10,000> টাকা দিছিল, <৳10,000> দ্বিতীয়বার টাকা দেয়নি। তো দেয়নি, আমি কিছু বলিনি। তো ওই আপনার আমাকে যে <৳10,000> টাকা দিছিল, সেই <৳10,000> টাকা থেকে আমি <৳2,000> টাকা নিয়ে যাইয়া বাসায় দিছিলাম। তো <৳2,000> টাকা আমি যাইয়া এক জায়গায়।",বলেন। তারপর। তো তারপর আমাকে অ্যাকাউন্ট খুলে দেয়। খুলে দেওয়ার পরে আমি অ্যাকাউন্টে টাকা রাখলাম। ওকে নিয়ে যায় টাকাটা রাখতে হয়। তো এরকম করতে করতে এবার তিনি তো প্রথমবার গেছি। দ্বিতীয়বার গিয়েছিলাম। দ্বিতীয়বার যাওয়ার পরেই দ্বিতীয়বার টাকা দেয়নি। দশ হাজার টাকা দিয়েছিল। দশ হাজার। দ্বিতীয়বার টাকা দেয়নি। তো দেয়নি। আমি কিছু বলিনি। ওই আপনা আমাকে যে দশ হাজার টাকা দিয়েছিল সেই দশ হাজার টাকা থেকে আমি দুই হাজার টাকা নিয়ে নিয়ে বাসায় দিয়েছিলাম। দুই হাজার টাকা আমি কাদের,0.5789473684,0.2905263158
94beb150-2888-47f0-886e-77cdf59c38cf,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/94beb150-2888-47f0-886e-77cdf59c38cf.flac,28.33466339,73,6.8,"আমার মায়েরা দিয়ে আর আমার ভাই তো এই এই যে শুরু হলো আপনার সব রাজনীতি, সেখানে জিয়া আসে না। আবার আওয়ামী লীগ তখন একটা অস্থিরতা বিরাজ করছিল। মাহবুব ভাই সুন্দরভাবে তুলে ধরেছে জিয়াউর রহমান। জিয়াউর রহমান শুধু আপনার, আপনি বলছেন এটার মধ্যে জড়িত আছেন কিনা এবং ইমিউনিটি আইন পাশ করেছেন। এটা বিচ্ছিন্ন অনেক করবেই, করেছেন। এটা তো পুরো জাতি জানে। কিন্তু কথা হচ্ছে কি, সে তো উচ্চবিলাসী ছিল। আজকে যা সত্যি, আবার <7ই> নভেম্বর করে আপনার। ধন্যবাদ, ধন্যবাদ কর্নেল জাফর ইমাম। এটা কি?","আমার বাঙ্গালীরে আমার ভাই। এই, এইদের শুধু আপনার সব রকম রাজনীতি সেটা আমার জিয়া আসেন। আমার আরমি দেখানো একটা অস্তিত্ব বিন্যাস করছিল। মাহফুব ভাই সুন্দর হাতুড়ো ধরেছে। জিয়াউর রহমান, জিয়াউর রহমান শুধু আপনার এই আপনি বলছেন এগুলার মধ্যে জড়িত আছেন কিনা? আবু ইমিউনিটি আইন পাশ করেছেন। এটা বিচ্ছিন্নভাবে অনেকে করবেই, করেছেন। এটা পুরো জাতি জানে। কিন্তু কতোচ্ছিকি সে তো চুমিলেষি ছিল। আজকের যা সব যে আবার 17 নম্বর করে-- ধন্যবাদ, ধন্যবাদ স্যার। কর্নেল জাফর ইমাম। এটাকেই",0.578313253,0.2746781116
121165e9-1274-4939-ae08-c5dcd355ee95,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/121165e9-1274-4939-ae08-c5dcd355ee95.flac,50.1182251,52,7.0,"এবং ডিজিএফআই ইনভল্ভ, এনএসআই ইনভল্ভ। এই অবস্থায় খালেদা জিয়া এটি জানতো না, সেটি কোন অন্ধলোকও কিন্তু না। না, <21শে> আগস্টে গ্রেনেড হামলার পরদিন। আমি বলি, আমি বলি, এরকম খালেদা জিয়া, খালেদা জিয়া যারা হত্যাকাণ্ডের সাথে যুক্ত ছিল, তাদেরকে দেশের বাইরে পাঠিয়ে দিয়েছিল। আমার একদম <30> সেকেন্ড। মওলানা তাজউদ্দিনকে, মওলানা তাজউদ্দিনকে তড়িঘড়ি করে দেশের বাইরে পাঠিয়ে দিল খালেদা জিয়া। তো খালেদা জিয়ার ইচ্ছা ছিল সে।","এই অবস্থা-- এবং ডিজেফি ইনভোল্ড, এনএসআই ইনভোল্ড। এই অবস্থায় খালেদা জিয়াই কি জানত না সেটি কোনো অন্ধ লোকও কি না। না, 21শে আগস্ট গ্রেনেড হামলার পরদিন- -চলুন, আমি.. -ওইদিন রাত্রেই আমি বলি খালেদা জিয়া- -যারা হত্যাকাণ্ডের সাথে যুক্ত ছিল তাদেরকে দেশের বাইরে পাঠিয়ে দিয়েছিল। ৩১ সেকেন্ডের। মৌলানা তাজউদ্দিনকে, মৌলানা তাজউদ্দিনকে তৈরি ঘড়ি করে দেশের বাইরে পাঠিয়ে দিলো খালেদা জিয়া। তো খালেদা জিয়ার ইচ্ছা ছিল শেখ হাসিনাকে-",0.578125,0.243902439
88276cf7-d478-4af2-86c1-3f31d702ec01,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/88276cf7-d478-4af2-86c1-3f31d702ec01.flac,25.23914719,65,12.6,"ঝগড়া হইলো আমার বাড়িতে। ঝগড়া হইছে পরে। আমি করলাম কি যে আমি ওর মাইয়া, ওর বাইত দিয়ে আইছিলাম। বাইত বলতে কি, বাজার দিয়ে আমাদের বাজার আছে। বাজারে হের বউ আইছে আর হের মা আইছে। হুম, আমার হাজবেন্ডের মা আসছে। আসার পরে ওই করলো কি, আমার মোবাইলটা নিল। আমি মেয়েটারে খাড়া করায় রাখছি। আমার মোবাইলটা হাতের তেন মাইয়াডারে লয় নাই। মোবাইলটা নিয়ে দিয়েছি। আমি মোবাইলটা লইছে। লওয়ার পরে এমনিতে ওয়াইফ ফোন দিছে। ফোন দেওয়ার পরে কথা কইতেছে। হ্যাঁ, আমি দিয়ে আইসা পড়ছে। আইসা পড়ার পরে আমার তো এত খারাপ লাগছে কারণ।","ঝগড়ে এলামো। বাড়িতে ঝগড়া হয়েছে। পরে আমি করলাম কি? যে আমি ওর মেয়ে ওর বাড়ি দিয়েছিলাম। বাড়ি বলতে কি বাজারেও দিয়ে-- আমাদের বাজার আসে। বাজারে হের বউ হয়েছে। আর হের মায়ে হয়েছে। হ্যাঁ, আমার হাসবেন্ডের মায়ে হয়েছে। আসার পরের ওই করলো কি? আমার মোবাইলটা নিল না। মেয়েটারা খারাপ করে রাখছে। আমার মোবাইলটা হাতে দিয়ে মাইয়াটার হাতে নিয়ে মোবাইলটা নিয়ে দিয়েছি। মোবাইলটা লয়েছে। আর ওই ফোন দিছে ফোন ধরে কথা কইতেছে। হ্যাঁ, আমি দিয়া আইসা পড়ছে। আইসা পড়ার পর আমার তেমন খারাপ লাগছে। কারণ আমি-",0.5777777778,0.2745490982
3d5458e9-67a8-4b66-aac9-ca9f7738e427,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/3d5458e9-67a8-4b66-aac9-ca9f7738e427.flac,19.79547691,58,4.6,"আমি রাজশাহী বাগানপাড়া, খ্রিস্টান বাগানপাড়া রামবাগান থেকে আমি এখন এই মুহূর্তে আপনাদেরকে, দর্শককে, আপনার মাধ্যমে দর্শককে জানাচ্ছি যে রাজশাহীর যে আম, রাজশাহী যেটা বলছিলেন, বলছিলেন যে রাজশাহীর খিরসাবাদ এবং গোপালভোগ যে আমগুলো, রাজশাহীতে আসলে জেলা প্রশাসনের পক্ষ থেকে একটি ক্যালেন্ডার তৈরি করে দেওয়া হয় প্রতিবছরই। গত কয়েক বছর থেকে সেই ক্যালেন্ডার অনুযায়ী আগামী চার মাস থেকে আগাম জাতের যেগুলো গুটি আম, সেই আমগুলোকে নামানোর আর কি অনুমতি পাওয়া গেছে এবং সর্বশেষ।",এই মুহূর্তে আমি বাগানপাড়ার কিস্তোর বাগান থেকে আমি এখন এই মুহূর্তে আপনার দর্শক আপনার মাঝে দেখতে যাচ্ছি। রাজশাহীর আম রাজশাহী যেটা বলছিলাম রাজশাহীর খিরসেবার এবং গোপালভোগ যে আমগুলো রাজশাহীতে আসলে জেলা প্রশাসনের পক্ষ থেকে একটি ক্যালেন্ডার তৈরি করে দেওয়া হয়। প্রতি বছরই গত কয়েক বছর থেকে সেই ক্যালেন্ডার অনুযায়ী আগামী ৪ই মে থেকে আগাম জাতের যেগুলো মুঠিয়ে যাবে সেই আমগুলোকে নামানোর অনুমতি পাওয়া গেছে এবং সর্বশেষ ২০২১ সালের ৩১ মে পর্যন্ত সেই ক্যালেন্ডার চলবে।,0.5774647887,0.339869281
e321bd4f-4708-48e2-8223-8b912cfd89be,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/e321bd4f-4708-48e2-8223-8b912cfd89be.flac,28.63118172,40,4.6,"<0,> <20।> অথবা, আপনি যদি মনে করেন ফোন করে আপনার, উম, বুকিং করতে <OOC> আছে, আপনাকে কিচ্ছু করতে হবে না, শুধু যেই নাম্বারটি আমি দিচ্ছি, এই নাম্বারে <OOC> লিখে এসএমএস করবেন, আমরাই আপনাকে কলব্যাক করব। ওকে? আমি নাম্বারটি বলছি: <01617> <25> <75> <25।> আমি আবারও বলছি: <01617> <25> <75> <25।> এই নাম্বারটিতে.",শূন্য শূন্য দু শূন্য অথবা আপনি যদি মনে করেন ফোন করে আপনার উম বুকিং করতে সমস্যা ঠিক আছে আপনাকে কিচ্চু করতে হবে না। শুধু যেই নাম্বারটি আমি দিচ্ছি এই নাম্বারে বি লিখে এসএমএস করবেন। আমরাই আপনাকে কল ব্যাক করব। ওকে আমি নাম্বারটি বলছি ০১-৬১৭-২৫-৭৫-২৫। আমি আবারও বলছি ০১-৬১৭-২৫-৭৫-২৫। এই নাম্বারটিতে বি লিখে,0.5769230769,0.3255813953
48da03c3-09a0-4cfc-9345-f14ace8764da,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/48da03c3-09a0-4cfc-9345-f14ace8764da.flac,46.54666901,68,11.6,"তাতে আসলে <5জি> ব্যবহার করতে গেলে, আ, মূল্য সংযোজনের যে জায়গাটি, এখানে কোনো বড় রকমের পরিবর্তন আসবার সম্ভাবনা বা সংখ্যা, যাই বলি না কেন, রয়েছে কিনা? এখানে আপনাকে একটা কথা বলি যে, এটা খুব বাস্তবতা, এটা সত্য যে পুরো এশিয়ার মধ্যে যদি বলি, বাংলাদেশে, মানে, সবচেয়ে বেশি স্পেক্ট্রামের দাম, যেটা কাঁচামাল। পেতাত্তর অংক যেটা, রেডিও ফ্রিকোয়েন্সি আমরা বলি, বাংলায় পেতাত্তর অংক বলি, এই পেতাত্তর অংকের দাম বাংলাদেশ এবং পাকিস্তানের সবচেয়ে বেশি। ইন্ডিয়াতে আমাদের চেয়ে অনেক কম, শ্রীলঙ্কায় অনেক।","তাতে আসলে ফাইভ জি ব্যবহার করতে গেলে মূল্য সংযোজনের যে জায়গাটি এখানে কোনও বড়রকমের পরিবর্তন আসবে সম্ভাবনা বা শঙ্কা যাই বলেন এখানে রয়েছে কি না। এখানে আপনাকে একটা কথা বলি যে এটা খুব বাস্তবতা। এটা সত্য। যে পুরো এশিয়ার মধ্যে যদি বলি বাংলাদেশে সবচেয়ে বেশি স্পেকট্রামের দাম যেটা কাঁচামাল। পেতাত্তরঙ্গ যে রেডিও সিগন্যাল মানে বলে বাংলায় পেতাত্তরঙ্গ বলি। পেতাত্তরঙ্গের দাম বাংলাদেশ এবং পাকিস্তানে সবচেয়ে বেশি। ইন্ডিয়াতে আমাদের অনেক কম, শ্রীলঙ্কা অনেক কম।",0.5769230769,0.2167689162
